total_time,parallel_time,data_load_time,convolution_time,save_time,num_processes
3.004859685897827,0.2635016441345215,0.06946015357971191,1.2460684776306152,1.4258229732513428,2
8.326294183731079,0.5334444046020508,0.07833981513977051,3.659379005432129,4.055124998092651,4
21.0738844871521,1.6460070610046387,0.08030867576599121,8.454006671905518,10.893554210662842,8
