total_time,parallel_time,data_load_time,convolution_time,save_time,num_processes
49.333820104599,2.188246726989746,0.23577284812927246,19.209223985671997,27.700565099716187,2
61.10884237289429,1.9022512435913086,0.27053380012512207,29.646188974380493,29.289858102798462,4
57.551493644714355,1.5886070728302002,0.20114374160766602,27.52450966835022,28.237176179885864,8
